raw_metar,station,valid_time_utc,is_auto,wind_dir_deg,wind_speed_kt,wind_gust_kt,visibility_m,weather_phenomena,sky_layer1_cover,sky_layer1_height_ft,sky_layer1_type,sky_layer2_cover,sky_layer2_height_ft,sky_layer2_type,sky_layer3_cover,sky_layer3_height_ft,sky_layer3_type,has_cb,temp_c,dewpoint_c,qnh_hpa,has_ts,ts_in_vicinity,ts_intensity,ceiling_ft,label_has_ts_h1,label_ts_in_vicinity_h1,label_visibility_m_h1,label_wind_speed_kt_h1,label_wind_gust_kt_h1,label_ceiling_ft_h1,label_has_ts_h3,label_ts_in_vicinity_h3,label_visibility_m_h3,label_wind_speed_kt_h3,label_wind_gust_kt_h3,label_ceiling_ft_h3,label_has_ts_h6,label_ts_in_vicinity_h6,label_visibility_m_h6,label_wind_speed_kt_h6,label_wind_gust_kt_h6,label_ceiling_ft_h6,label_has_ts_h12,label_ts_in_vicinity_h12,label_visibility_m_h12,label_wind_speed_kt_h12,label_wind_gust_kt_h12,label_ceiling_ft_h12,label_has_ts_h24,label_ts_in_vicinity_h24,label_visibility_m_h24,label_wind_speed_kt_h24,label_wind_gust_kt_h24,label_ceiling_ft_h24
METAR WALS 272230Z VRB01KT 1500 BR NSC 23/23 Q1011 BECMG TL2330 5000 NSW,WALS,2026-07-27 22:30:00,0,,1.0,,1500.0,"('', None, '', 'BR', None)",NSC,,,,,,,,,0,23.0,23.0,1011.0,0,0,,,0.0,0.0,2500.0,1.0,,,,,,,,,,,,,,,0.0,0.0,10000.0,2.0,,,0.0,0.0,100.0,1.0,,200.0
METAR WALS 272300Z VRB01KT 2500 1100NE BR NSC 23/23 Q1011 BECMG TL2330 6000 NSW,WALS,2026-07-27 23:00:00,0,,1.0,,2500.0,"('', None, '', 'BR', None)",NSC,,,,,,,,,0,23.0,23.0,1011.0,0,0,,,0.0,0.0,5000.0,1.0,,,,,,,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,1.0,,,0.0,0.0,100.0,1.0,,200.0
METAR WALS 280000Z VRB01KT 5000 FEW015 26/24 Q1012 NOSIG,WALS,2026-07-28 00:00:00,0,,1.0,,5000.0,,FEW,1500.0,,,,,,,,0,26.0,24.0,1012.0,0,0,,,0.0,0.0,10000.0,2.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,3.0,,,,,,,,,0.0,0.0,6000.0,1.0,,
METAR WALS 280030Z VRB02KT 9999 NSC 27/24 Q1012 NOSIG,WALS,2026-07-28 00:30:00,0,,2.0,,10000.0,,NSC,,,,,,,,,0,27.0,24.0,1012.0,0,0,,,,,,,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,6000.0,1.0,,,0.0,0.0,8000.0,2.0,,
METAR WALS 280300Z VRB03KT 9999 SCT020 32/24 Q1011 NOSIG,WALS,2026-07-28 03:00:00,0,,3.0,,10000.0,,SCT,2000.0,,,,,,,,0,32.0,24.0,1011.0,0,0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,6000.0,1.0,,8000.0,0.0,0.0,10000.0,3.0,,
METAR WALS 280330Z 19004KT 130V240 9999 SCT020 31/24 Q1010 NOSIG,WALS,2026-07-28 03:30:00,0,190.0,4.0,,10000.0,,SCT,2000.0,,,,,,,,0,31.0,24.0,1010.0,0,0,,,,,,,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,5000.0,1.0,,9000.0,0.0,0.0,10000.0,3.0,,
METAR WALS 280530Z 16004KT 100V230 9999 SCT020 33/24 Q1009 NOSIG,WALS,2026-07-28 05:30:00,0,160.0,4.0,,10000.0,,SCT,2000.0,,,,,,,,0,33.0,24.0,1009.0,0,0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,1.0,,,0.0,0.0,5000.0,0.0,,6500.0,,,,,,
METAR WALS 280600Z 17003KT 140V210 9999 SCT020 32/24 Q1008 NOSIG,WALS,2026-07-28 06:00:00,0,170.0,3.0,,10000.0,,SCT,2000.0,,,,,,,,0,32.0,24.0,1008.0,0,0,,,,,,,,,0.0,0.0,10000.0,4.0,,,,,,,,,0.0,0.0,5000.0,0.0,,6500.0,0.0,0.0,10000.0,3.0,,
METAR WALS 280830Z 21004KT 160V230 9999 FEW019CB SCT020 30/24 Q1007 NOSIG RMK CB TO NW,WALS,2026-07-28 08:30:00,0,210.0,4.0,,10000.0,,FEW,1900.0,CB,SCT,2000.0,,,,,1,30.0,24.0,1007.0,0,0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,1.0,,,0.0,0.0,6000.0,1.0,,8000.0,0.0,0.0,3900.0,1.0,,6500.0,0.0,0.0,10000.0,3.0,,
METAR WALS 280900Z 20004KT 140V240 9999 FEW019CB SCT020 30/24 Q1007 NOSIG RMK CB TO N,WALS,2026-07-28 09:00:00,0,200.0,4.0,,10000.0,,FEW,1900.0,CB,SCT,2000.0,,,,,1,30.0,24.0,1007.0,0,0,,,0.0,0.0,10000.0,2.0,,,,,,,,,0.0,0.0,6000.0,1.0,,8000.0,0.0,0.0,500.0,3.0,,200.0,0.0,0.0,10000.0,3.0,,
METAR WALS 281030Z VRB02KT 9999 SCT020 28/25 Q1008 NOSIG,WALS,2026-07-28 10:30:00,0,,2.0,,10000.0,,SCT,2000.0,,,,,,,,0,28.0,25.0,1008.0,0,0,,,0.0,0.0,10000.0,1.0,,,0.0,0.0,6000.0,1.0,,,0.0,0.0,5000.0,1.0,,6500.0,0.0,0.0,100.0,1.0,,200.0,0.0,0.0,10000.0,2.0,,3400.0
METAR WALS 281100Z VRB01KT 9999 SCT020 28/25 Q1009 NOSIG,WALS,2026-07-28 11:00:00,0,,1.0,,10000.0,,SCT,2000.0,,,,,,,,0,28.0,25.0,1009.0,0,0,,,,,,,,,0.0,0.0,6000.0,1.0,,,0.0,0.0,3100.0,0.0,,7000.0,0.0,0.0,100.0,1.0,,200.0,0.0,0.0,8000.0,1.0,,2900.0
METAR WALS 281300Z VRB01KT 6000 SCT020 26/25 Q1010 NOSIG,WALS,2026-07-28 13:00:00,0,,1.0,,6000.0,,SCT,2000.0,,,,,,,,0,26.0,25.0,1010.0,0,0,,,0.0,0.0,6000.0,1.0,,,0.0,0.0,5000.0,1.0,,6500.0,0.0,0.0,1200.0,0.0,,7000.0,0.0,0.0,8000.0,2.0,,,,,,,,
METAR WALS 281330Z VRB01KT 6000 FEW020 25/25 Q1010 NOSIG,WALS,2026-07-28 13:30:00,0,,1.0,,6000.0,,FEW,2000.0,,,,,,,,0,25.0,25.0,1010.0,0,0,,,0.0,0.0,6000.0,1.0,,8000.0,0.0,0.0,5000.0,1.0,,6500.0,0.0,0.0,1400.0,1.0,,6500.0,,,,,,,0.0,0.0,7000.0,3.0,,2100.0
METAR WALS 281500Z AUTO 19001KT 6000 SCT018 OVC080 25/25 Q1011,WALS,2026-07-28 15:00:00,1,190.0,1.0,,6000.0,,SCT,1800.0,,OVC,8000.0,,,,,0,25.0,25.0,1011.0,0,0,,8000.0,0.0,0.0,5000.0,1.0,,6500.0,0.0,0.0,5000.0,0.0,,6500.0,0.0,0.0,500.0,3.0,,200.0,0.0,0.0,10000.0,3.0,,,0.0,0.0,6000.0,1.0,,2600.0
METAR WALS 281530Z AUTO VRB01KT 5000 SCT065 OVC090 25/25 Q1011,WALS,2026-07-28 15:30:00,1,,1.0,,5000.0,,SCT,6500.0,,OVC,9000.0,,,,,0,25.0,25.0,1011.0,0,0,,9000.0,0.0,0.0,5000.0,1.0,,6500.0,0.0,0.0,4100.0,1.0,,7000.0,0.0,0.0,900.0,1.0,,100.0,0.0,0.0,10000.0,3.0,,,0.0,0.0,4000.0,1.0,,2000.0
METAR WALS 281600Z AUTO VRB01KT 5000 FEW055 BKN065 OVC090 25/25 Q1011,WALS,2026-07-28 16:00:00,1,,1.0,,5000.0,,FEW,5500.0,,BKN,6500.0,,OVC,9000.0,,0,25.0,25.0,1011.0,0,0,,6500.0,0.0,0.0,3100.0,0.0,,7000.0,0.0,0.0,1200.0,0.0,,7000.0,0.0,0.0,550.0,1.0,,200.0,0.0,0.0,10000.0,3.0,,,0.0,0.0,4500.0,1.0,,2600.0
METAR WALS 281700Z AUTO 00000KT 3100 BR OVC070 25/25 Q1010,WALS,2026-07-28 17:00:00,1,0.0,0.0,,3100.0,"('', None, '', 'BR', None)",OVC,7000.0,,,,,,,,0,25.0,25.0,1010.0,0,0,,7000.0,0.0,0.0,5000.0,0.0,,6500.0,0.0,0.0,3000.0,1.0,,6500.0,0.0,0.0,100.0,1.0,,200.0,,,,,,,0.0,0.0,550.0,2.0,,100.0
METAR WALS 281730Z AUTO 00000KT 5000 OVC065 25/25 Q1010,WALS,2026-07-28 17:30:00,1,0.0,0.0,,5000.0,,OVC,6500.0,,,,,,,,0,25.0,25.0,1010.0,0,0,,6500.0,0.0,0.0,4100.0,1.0,,7000.0,0.0,0.0,3900.0,1.0,,6500.0,0.0,0.0,6000.0,1.0,,,,,,,,,0.0,0.0,4000.0,1.0,,2200.0
METAR WALS 281830Z AUTO VRB01KT 4100 BR OVC070 25/25 Q1010,WALS,2026-07-28 18:30:00,1,,1.0,,4100.0,"('', None, '', 'BR', None)",OVC,7000.0,,,,,,,,0,25.0,25.0,1010.0,0,0,,7000.0,0.0,0.0,1400.0,1.0,,6500.0,0.0,0.0,900.0,1.0,,100.0,0.0,0.0,8000.0,2.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,350.0,2.0,,200.0
METAR WALS 281900Z AUTO 00000KT 1200 R04/P2000D R22/1700U BR OVC070 25/25 Q1009,WALS,2026-07-28 19:00:00,1,0.0,0.0,,1200.0,"('', None, '', 'BR', None)",OVC,7000.0,,,,,,,,0,25.0,25.0,1009.0,0,0,,7000.0,0.0,0.0,3000.0,1.0,,6500.0,0.0,0.0,550.0,1.0,,200.0,0.0,0.0,8000.0,2.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,450.0,2.0,,100.0
METAR WALS 281930Z AUTO VRB01KT 1400 R04/P2000U R22/1800D BR OVC065 24/24 Q1009,WALS,2026-07-28 19:30:00,1,,1.0,,1400.0,"('', None, '', 'BR', None)",OVC,6500.0,,,,,,,,0,24.0,24.0,1009.0,0,0,,6500.0,0.0,0.0,3900.0,1.0,,6500.0,0.0,0.0,100.0,1.0,,200.0,,,,,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,550.0,1.0,,200.0
METAR WALS 282000Z AUTO 36001KT 3000 BR OVC065 24/24 Q1009,WALS,2026-07-28 20:00:00,1,360.0,1.0,,3000.0,"('', None, '', 'BR', None)",OVC,6500.0,,,,,,,,0,24.0,24.0,1009.0,0,0,,6500.0,0.0,0.0,500.0,3.0,,200.0,0.0,0.0,100.0,1.0,,200.0,,,,,,,,,,,,,0.0,0.0,900.0,1.0,,2100.0
METAR WALS 282030Z AUTO 15001KT 3900 BR OVC065 24/24 Q1009,WALS,2026-07-28 20:30:00,1,150.0,1.0,,3900.0,"('', None, '', 'BR', None)",OVC,6500.0,,,,,,,,0,24.0,24.0,1009.0,0,0,,6500.0,0.0,0.0,900.0,1.0,,100.0,0.0,0.0,6000.0,1.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,450.0,2.0,,200.0
METAR WALS 282100Z AUTO 36003KT 0500 R04/P2000U R22/0700N FG BKN002 OVC015 23/23 Q1009,WALS,2026-07-28 21:00:00,1,360.0,3.0,,500.0,"('', None, '', 'FG', None)",BKN,200.0,,OVC,1500.0,,,,,0,23.0,23.0,1009.0,0,0,,200.0,0.0,0.0,550.0,1.0,,200.0,0.0,0.0,6000.0,1.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,300.0,1.0,,200.0
METAR WALS 282130Z AUTO VRB01KT 0900 R04/1300N R22/1400N FG BKN001 OVC070 23/23 Q1010,WALS,2026-07-28 21:30:00,1,,1.0,,900.0,"('', None, '', 'FG', None)",BKN,100.0,,OVC,7000.0,,,,,0,23.0,23.0,1010.0,0,0,,100.0,0.0,0.0,100.0,1.0,,200.0,0.0,0.0,8000.0,2.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,1.0,,,0.0,0.0,5000.0,2.0,,200.0
METAR WALS 282200Z AUTO VRB01KT 0550 R04/1800D R22/0900N FG OVC002 24/24 Q1010,WALS,2026-07-28 22:00:00,1,,1.0,,550.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,24.0,24.0,1010.0,0,0,,200.0,0.0,0.0,100.0,1.0,,200.0,0.0,0.0,8000.0,2.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,2.0,,3400.0,0.0,0.0,3300.0,1.0,,1600.0
METAR WALS 282230Z AUTO VRB01KT 0100 R04/1200D R22/0300N FG OVC002 24/24 Q1010,WALS,2026-07-28 22:30:00,1,,1.0,,100.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,24.0,24.0,1010.0,0,0,,200.0,0.0,0.0,6000.0,1.0,,,,,,,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,2.0,,3400.0,0.0,0.0,3000.0,2.0,,
METAR WALS 290000Z VRB01KT 6000 FEW010 27/25 Q1011 NOSIG,WALS,2026-07-29 00:00:00,0,,1.0,,6000.0,,FEW,1000.0,,,,,,,,0,27.0,25.0,1011.0,0,0,,,0.0,0.0,8000.0,2.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,1.0,,3000.0,,,,,,
METAR WALS 290030Z VRB02KT 8000 FEW010 28/26 Q1011 NOSIG,WALS,2026-07-29 00:30:00,0,,2.0,,8000.0,,FEW,1000.0,,,,,,,,0,28.0,26.0,1011.0,0,0,,,,,,,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,1.0,,3000.0,0.0,0.0,10000.0,4.0,,
METAR WALS 290300Z VRB03KT 9999 SCT020 32/23 Q1011 NOSIG,WALS,2026-07-29 03:00:00,0,,3.0,,10000.0,,SCT,2000.0,,,,,,,,0,32.0,23.0,1011.0,0,0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,6000.0,1.0,,2600.0,,,,,,
METAR WALS 290330Z 24003KT 170V310 9999 SCT020 33/24 Q1010 NOSIG,WALS,2026-07-29 03:30:00,0,240.0,3.0,,10000.0,,SCT,2000.0,,,,,,,,0,33.0,24.0,1010.0,0,0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,1.0,,,0.0,0.0,4000.0,1.0,,2000.0,0.0,0.0,10000.0,4.0,,
METAR WALS 290400Z VRB03KT 9999 SCT020 32/24 Q1010 NOSIG,WALS,2026-07-29 04:00:00,0,,3.0,,10000.0,,SCT,2000.0,,,,,,,,0,32.0,24.0,1010.0,0,0,,,,,,,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,2.0,,3400.0,0.0,0.0,4500.0,1.0,,2600.0,0.0,0.0,10000.0,4.0,,
METAR WALS 290630Z 04003KT 360V100 9999 FEW020 30/25 Q1008 NOSIG,WALS,2026-07-29 06:30:00,0,40.0,3.0,,10000.0,,FEW,2000.0,,,,,,,,0,30.0,25.0,1008.0,0,0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,10000.0,1.0,,,0.0,0.0,10000.0,1.0,,3000.0,0.0,0.0,350.0,2.0,,200.0,0.0,0.0,10000.0,6.0,,
METAR WALS 290700Z 02003KT 320V100 9999 FEW020 33/25 Q1008 NOSIG,WALS,2026-07-29 07:00:00,0,20.0,3.0,,10000.0,,FEW,2000.0,,,,,,,,0,33.0,25.0,1008.0,0,0,,,,,,,,,0.0,0.0,10000.0,2.0,,3400.0,,,,,,,0.0,0.0,450.0,2.0,,100.0,0.0,0.0,10000.0,8.0,,
METAR WALS 290900Z 15003KT 100V200 9999 FEW018CB FEW020 29/25 Q1007 NOSIG RMK CB TO W,WALS,2026-07-29 09:00:00,0,150.0,3.0,,10000.0,,FEW,1800.0,CB,FEW,2000.0,,,,,1,29.0,25.0,1007.0,0,0,,,0.0,0.0,10000.0,2.0,,3400.0,0.0,0.0,10000.0,1.0,,3000.0,0.0,0.0,6000.0,1.0,,2600.0,0.0,0.0,300.0,1.0,,200.0,0.0,0.0,10000.0,3.0,,
METAR WALS 290930Z VRB01KT 9999 FEW018CB FEW020 29/26 Q1008 NOSIG RMK CB TO W,WALS,2026-07-29 09:30:00,0,,1.0,,10000.0,,FEW,1800.0,CB,FEW,2000.0,,,,,1,29.0,26.0,1008.0,0,0,,,0.0,0.0,10000.0,2.0,,3400.0,0.0,0.0,10000.0,1.0,,3000.0,0.0,0.0,4000.0,1.0,,2000.0,0.0,0.0,5000.0,2.0,,200.0,0.0,0.0,10000.0,3.0,,
METAR WALS 291000Z AUTO 12002KT 9999 BKN034 BKN042 BKN110 28/26 Q1008 NOSIG,WALS,2026-07-29 10:00:00,1,120.0,2.0,,10000.0,,BKN,3400.0,,BKN,4200.0,,BKN,11000.0,,0,28.0,26.0,1008.0,0,0,,3400.0,0.0,0.0,8000.0,1.0,,2900.0,,,,,,,0.0,0.0,4500.0,1.0,,2600.0,0.0,0.0,3300.0,1.0,,1600.0,0.0,1.0,10000.0,3.0,,
METAR WALS 291130Z AUTO VRB01KT 8000 FEW020 BKN029 OVC210 26/26 Q1008,WALS,2026-07-29 11:30:00,1,,1.0,,8000.0,,FEW,2000.0,,BKN,2900.0,,OVC,21000.0,,0,26.0,26.0,1008.0,0,0,,2900.0,0.0,0.0,10000.0,1.0,,3000.0,0.0,0.0,6000.0,1.0,,2600.0,0.0,0.0,4000.0,1.0,,2200.0,0.0,0.0,3000.0,1.0,,,0.0,0.0,10000.0,2.0,,2300.0
METAR WALS 291200Z AUTO VRB01KT 9999 SCT021 SCT026 BKN030 26/25 Q1009,WALS,2026-07-29 12:00:00,1,,1.0,,10000.0,,SCT,2100.0,,SCT,2600.0,,BKN,3000.0,,0,26.0,25.0,1009.0,0,0,,3000.0,,,,,,,0.0,0.0,6000.0,1.0,,2600.0,0.0,0.0,800.0,0.0,,200.0,,,,,,,0.0,0.0,10000.0,2.0,,3200.0
METAR WALS 291400Z AUTO 20003KT 7000 BKN021 OVC025 25/25 Q1010,WALS,2026-07-29 14:00:00,1,200.0,3.0,,7000.0,,BKN,2100.0,,OVC,2500.0,,,,,0,25.0,25.0,1010.0,0,0,,2100.0,0.0,0.0,6000.0,1.0,,2600.0,0.0,0.0,550.0,2.0,,100.0,0.0,0.0,900.0,1.0,,2100.0,0.0,0.0,10000.0,5.0,,,0.0,0.0,9000.0,0.0,,
METAR WALS 291430Z AUTO VRB01KT 6000 SCT021 OVC026 25/25 Q1011,WALS,2026-07-29 14:30:00,1,,1.0,,6000.0,,SCT,2100.0,,OVC,2600.0,,,,,0,25.0,25.0,1011.0,0,0,,2600.0,0.0,0.0,4000.0,1.0,,2000.0,0.0,0.0,4000.0,1.0,,2200.0,0.0,0.0,450.0,2.0,,200.0,,,,,,,0.0,0.0,10000.0,1.0,,10000.0
METAR WALS 291530Z AUTO VRB01KT 4000 BR BKN020 BKN026 OVC031 25/25 Q1011,WALS,2026-07-29 15:30:00,1,,1.0,,4000.0,"('', None, '', 'BR', None)",BKN,2000.0,,BKN,2600.0,,OVC,3100.0,,0,25.0,25.0,1011.0,0,0,,2000.0,0.0,0.0,4500.0,1.0,,2600.0,0.0,0.0,350.0,2.0,,200.0,0.0,0.0,5000.0,2.0,,200.0,0.0,0.0,10000.0,4.0,,,0.0,0.0,4700.0,2.0,,10000.0
METAR WALS 291600Z AUTO VRB01KT 4500 BR BKN026 OVC030 24/24 Q1011,WALS,2026-07-29 16:00:00,1,,1.0,,4500.0,"('', None, '', 'BR', None)",BKN,2600.0,,OVC,3000.0,,,,,0,24.0,24.0,1011.0,0,0,,2600.0,0.0,0.0,550.0,2.0,,100.0,0.0,0.0,450.0,2.0,,100.0,0.0,0.0,3300.0,1.0,,1600.0,0.0,0.0,10000.0,4.0,,,0.0,0.0,6000.0,2.0,,
METAR WALS 291700Z AUTO 18002KT 0550 R04/0800N R22/P2000D FG OVC001 24/24 Q1010,WALS,2026-07-29 17:00:00,1,180.0,2.0,,550.0,"('', None, '', 'FG', None)",OVC,100.0,,,,,,,,0,24.0,24.0,1010.0,0,0,,100.0,0.0,0.0,800.0,0.0,,200.0,0.0,0.0,900.0,1.0,,2100.0,0.0,0.0,3000.0,1.0,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,5000.0,1.0,,
METAR WALS 291730Z AUTO VRB01KT 4000 BR SCT001 BKN022 OVC047 24/24 Q1010,WALS,2026-07-29 17:30:00,1,,1.0,,4000.0,"('', None, '', 'BR', None)",SCT,100.0,,BKN,2200.0,,OVC,4700.0,,0,24.0,24.0,1010.0,0,0,,2200.0,0.0,0.0,350.0,2.0,,200.0,0.0,0.0,450.0,2.0,,200.0,0.0,0.0,3000.0,1.0,,,,,,,,,0.0,0.0,4300.0,1.0,,1300.0
METAR WALS 291800Z AUTO 00000KT 0800 R04/P2000D R22/1200N FG BKN002 BKN015 OVC033 24/24 Q1010,WALS,2026-07-29 18:00:00,1,0.0,0.0,,800.0,"('', None, '', 'FG', None)",BKN,200.0,,BKN,1500.0,,OVC,3300.0,,0,24.0,24.0,1010.0,0,0,,200.0,0.0,0.0,450.0,2.0,,100.0,0.0,0.0,300.0,1.0,,200.0,,,,,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,4300.0,1.0,,1300.0
METAR WALS 291830Z AUTO 04002KT 0350 R04/0750D R22/0550N FG OVC002 24/24 Q1010,WALS,2026-07-29 18:30:00,1,40.0,2.0,,350.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,24.0,24.0,1010.0,0,0,,200.0,0.0,0.0,550.0,1.0,,200.0,0.0,0.0,5000.0,2.0,,200.0,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,6.0,,,0.0,0.0,700.0,1.0,,200.0
METAR WALS 291900Z AUTO VRB02KT 0450 R04/0650N R22/P2000D FG OVC001 24/24 Q1010,WALS,2026-07-29 19:00:00,1,,2.0,,450.0,"('', None, '', 'FG', None)",OVC,100.0,,,,,,,,0,24.0,24.0,1010.0,0,0,,100.0,0.0,0.0,900.0,1.0,,2100.0,0.0,0.0,3300.0,1.0,,1600.0,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,8.0,,,0.0,0.0,500.0,1.0,,200.0
METAR WALS 291930Z AUTO VRB01KT 0550 R04/0800D R22/P2000D FG OVC002 23/23 Q1009,WALS,2026-07-29 19:30:00,1,,1.0,,550.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1009.0,0,0,,200.0,0.0,0.0,450.0,2.0,,200.0,0.0,0.0,3000.0,2.0,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,8.0,,,0.0,0.0,500.0,1.0,,200.0
METAR WALS 292000Z AUTO VRB01KT 0900 R04/1300U R22/1900D FG SCT002 BKN021 OVC060 23/23 Q1009,WALS,2026-07-29 20:00:00,1,,1.0,,900.0,"('', None, '', 'FG', None)",SCT,200.0,,BKN,2100.0,,OVC,6000.0,,0,23.0,23.0,1009.0,0,0,,2100.0,0.0,0.0,300.0,1.0,,200.0,0.0,0.0,3000.0,1.0,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,8.0,,,0.0,0.0,350.0,2.0,,200.0
METAR WALS 292030Z AUTO VRB02KT 0450 R04/1600D R22/0650N FG OVC002 23/23 Q1009,WALS,2026-07-29 20:30:00,1,,2.0,,450.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1009.0,0,0,,200.0,0.0,0.0,5000.0,2.0,,200.0,0.0,0.0,3000.0,1.0,,,,,,,,,,,,,,,0.0,0.0,500.0,2.0,,200.0
METAR WALS 292100Z AUTO VRB01KT 0300 R04/0450N R22/P2000U FG OVC002 23/23 Q1010,WALS,2026-07-29 21:00:00,1,,1.0,,300.0,"('', None, '', 'FG', None)",OVC,200.0,,,,,,,,0,23.0,23.0,1010.0,0,0,,200.0,0.0,0.0,3300.0,1.0,,1600.0,,,,,,,,,,,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,300.0,1.0,,200.0
METAR WALS 292130Z AUTO VRB02KT 5000 BKN002 BKN016 OVC027 23/23 Q1010,WALS,2026-07-29 21:30:00,1,,2.0,,5000.0,,BKN,200.0,,BKN,1600.0,,OVC,2700.0,,0,23.0,23.0,1010.0,0,0,,200.0,0.0,0.0,3000.0,2.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,3.0,,,0.0,0.0,250.0,1.0,,200.0
METAR WALS 292200Z AUTO VRB01KT 3300 BR SCT003 OVC016 23/23 Q1010,WALS,2026-07-29 22:00:00,1,,1.0,,3300.0,"('', None, '', 'BR', None)",SCT,300.0,,OVC,1600.0,,,,,0,23.0,23.0,1010.0,0,0,,1600.0,0.0,0.0,3000.0,1.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,4.0,,,0.0,1.0,10000.0,3.0,,,0.0,0.0,150.0,1.0,,200.0
METAR WALS 292230Z VRB02KT 3000 BR SCT020 23/23 Q1011 NOSIG,WALS,2026-07-29 22:30:00,0,,2.0,,3000.0,"('', None, '', 'BR', None)",SCT,2000.0,,,,,,,,0,23.0,23.0,1011.0,0,0,,,0.0,0.0,3000.0,1.0,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,5.0,,,0.0,1.0,10000.0,3.0,,,0.0,0.0,300.0,1.0,,800.0
METAR WALS 292300Z VRB01KT 3000 R04/P2000 R22/1400 BR FEW018CB SCT020 23/23 Q1011 NOSIG RMK CB TO S,WALS,2026-07-29 23:00:00,0,,1.0,,3000.0,"('', None, '', 'BR', None)",FEW,1800.0,CB,SCT,2000.0,,,,,1,23.0,23.0,1011.0,0,0,,,,,,,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,2.0,,2300.0,0.0,0.0,100.0,0.0,,800.0
METAR WALS 300100Z 24004KT 240V330 9999 FEW017 27/25 Q1011 NOSIG,WALS,2026-07-30 01:00:00,0,240.0,4.0,,10000.0,,FEW,1700.0,,,,,,,,0,27.0,25.0,1011.0,0,0,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,4.0,,,0.0,0.0,10000.0,8.0,,,,,,,,,0.0,0.0,10000.0,4.0,,
METAR WALS 300130Z 27005KT 240V300 9999 SCT017 28/25 Q1011 NOSIG,WALS,2026-07-30 01:30:00,0,270.0,5.0,,10000.0,,SCT,1700.0,,,,,,,,0,28.0,25.0,1011.0,0,0,,,,,,,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,8.0,,,0.0,0.0,9000.0,0.0,,,0.0,0.0,10000.0,5.0,,
METAR WALS 300400Z 22004KT 180V260 9999 SCT018 32/24 Q1010 NOSIG,WALS,2026-07-30 04:00:00,0,220.0,4.0,,10000.0,,SCT,1800.0,,,,,,,,0,32.0,24.0,1010.0,0,0,,,0.0,0.0,10000.0,5.0,,,0.0,0.0,10000.0,8.0,,,0.0,1.0,10000.0,3.0,,,0.0,0.0,6000.0,2.0,,,,,,,,
